i_segment	zeta	curvature	lagrange_target	inequality_penalties	penalties	control_penalties	a__x__ctrl	a__x__ctrl_cell	v__x	a__x	lambda1__xo	lambda2__xo	penalty_scale	penalty_scale_cell	time	ax_max_wheeling_func	ax_max_wheeling_func_cell	ax_max_adherence_func	ax_max_adherence_func_cell	ax_min_stoppie_func	ax_min_stoppie_func_cell	ax_min_adherence_func	ax_min_adherence_func_cell	ax_max_engine_func	ax_max_engine_func_cell	ax_max_wheeling_pcell	ax_max_adherence_pcell	ax_max_power_pcell	ax_min_stoppie_pcell	ax_min_adherence_pcell	ay_max_adherence_pcell	ay_min_adherence_pcell	ay_min_pcell	ay_max_pcell	a__x__ctrlControl_pcell
0	2620.22	-0.000360825175564	0.0174592308037	7.76622543538e-05	0	1.74136526412e-05	7.53749675699	7.50889414001	57.2104909789	7.56999162489	-0.00467222544112	-2.84835288293e-06	0.0174793116243	0.0174592205746	58.8616630684	9.94133237834	9.93358159793	11.9012664416	11.9143541811	-11.538738173	-11.5329868005	-14.6695863619	-14.678271385	8.17417657497	8.15800145766	0.000787899073394	0.00043883396654	0.00274564375316	0.000102333529181	8.79115509042e-05	0.000131150157664	0.0001544365259	0	0	0.000997390036216
0	2621.22	-0.000326768109695	0.0174193852805	7.54547988868e-05	0	1.70842442859e-05	7.47939926136	7.4499043827	57.3421599518	7.51303826116	-0.00439296923473	-2.82104053431e-06	0.0174391756579	0.0174193752345	58.879122289	9.9260988592	9.91926567591	11.9265574461	11.936691063	-11.5275209447	-11.5227188651	-14.6867872093	-14.6948555241	8.14184789649	8.125876011	0.000774356306632	0.000431100521006	0.00265017784825	0.000102698493455	8.80744664744e-05	0.000132065811567	0.000153185861362	0	0	0.000980761023625
0	2622.22	-0.000294744583026	0.017380121951	7.3192305588e-05	0	1.67426629616e-05	7.41865250508	7.38740062745	57.4725204303	7.45425841441	-0.00411317587984	-2.79170620028e-06	0.0173996197228	0.0173801120951	58.8965416642	9.91267511458	9.90669347455	11.9460086965	11.9533783259	-11.5181754346	-11.5142521359	-14.7027719126	-14.7102667733	8.10992507618	8.09415924536	0.000759987621918	0.000423913212634	0.00255107757603	0.000103070445367	8.82529984813e-05	0.000132941285728	0.000152024611597	0	0	0.000963323071222
0	2623.22	-0.000264864092362	0.0173414467617	7.08642213819e-05	0	1.63915069686e-05	7.35460232342	7.32180401939	57.6015360001	7.39208654648	-0.00383284780876	-2.76139741904e-06	0.0173606481605	0.0173414371015	58.9139217763	9.900927631	9.89572669812	11.9600100511	11.9648340723	-11.5105591349	-11.5074388553	-14.7176275656	-14.7245942582	8.07841376302	8.06285812368	0.000744767413169	0.000417137339926	0.0024478768231	0.000103453806594	8.84495305925e-05	0.000133770512511	0.000150954539266	0	0	0.000945221948596
0	2624.22	-0.000237232813822	0.0173033692731	6.84591704653e-05	0	1.60214559555e-05	7.28640950226	7.25101498513	57.7291593909	7.32680786458	-0.00355198658168	-2.72952295292e-06	0.017322268513	0.0173033598197	58.9312632134	9.8907138541	9.88621981223	11.9690054614	11.9715232529	-11.50451959	-11.5021231602	-14.7314450354	-14.7379297395	8.04732223085	8.03198258597	0.000728645107951	0.000410634443259	0.00234008343186	0.000103854175051	8.8667223117e-05	0.000134547334012	0.000149977397136	0	0	0.000925915898557
0	2625.22	-0.000211953664805	0.0172659037165	6.5963939424e-05	0	1.56329215685e-05	7.21296247595	7.17490996676	57.8553294508	7.2564940184	-0.00327059361792	-2.69475584628e-06	0.0172844923621	0.0172658944805	58.9485665732	9.88188583029	9.87802383853	11.9734782705	11.9739423977	-11.4998981206	-11.4981449405	-14.7443166642	-14.7503651801	8.01666208219	8.00154642413	0.000711532364259	0.000404257053968	0.00222713705931	0.00010427883515	8.89103990449e-05	0.000135265540177	0.000149094976443	0	0	0.000905422049591
0	2626.22	-0.000189126757116	0.0172290707413	6.33589575229e-05	0	1.52129088464e-05	7.13265301638	7.09039606601	57.9799666736	7.1808955902	-0.00298867062493	-2.65840371907e-06	0.017247336578	0.0172290617408	58.9658324677	9.87429414526	9.87099032674	11.9739354672	11.9726040775	-11.4965338063	-11.4953437898	-14.7563337048	-14.7619900541	7.98644929364	7.97156874913	0.000693267458783	0.000397835198016	0.00210819260761	0.000104737992671	8.91854512764e-05	0.000135918913463	0.000148309152472	0	0	0.000882979530476
0	2627.22	-0.000168849394172	0.0171928998092	6.06249124033e-05	0	1.47579011321e-05	7.04333294964	6.99626983327	58.1029651822	7.09713189975	-0.00270621829374	-2.61640501303e-06	0.0172108255898	0.0171928910645	58.9830615294	9.86779193364	9.86497542358	11.9708923908	11.9680215737	-11.4942674084	-11.4935629718	-14.7675834987	-14.7728884527	7.95670610399	7.94207597913	0.000673632270175	0.000391178392432	0.0019824812887	0.000105245257961	8.95011927314e-05	0.000136501291333	0.000147621914739	0	0	0.000858372281701
0	2628.22	-0.000151215738789	0.0171574334018	5.77271703567e-05	0	1.42453282415e-05	6.94155235421	6.88683487515	58.224183783	7.00388233544	-0.0024232388956	-2.57189966871e-06	0.0171749938776	0.0171574249461	59.0002544205	9.86223900618	9.85984422044	11.9648574083	11.9606942062	-11.4929453793	-11.4926534355	-14.7781465089	-14.783135617	7.92746310236	7.91310535342	0.000652237112296	0.000384031306252	0.00184855487035	0.000105821879944	8.98719063975e-05	0.000137006635479	0.000147035396383	0	0	0.000830271925203
0	2629.22	-0.000136316799364	0.0171227334228	5.46324723617e-05	0	1.36617043479e-05	6.82238832443	6.75794177371	58.3434250678	6.89578911009	-0.00213973280889	-2.51681038813e-06	0.0171398919216	0.017122725297	59.0174118455	9.85750641032	9.85547541676	11.9563179485	11.9510936072	-11.4924238757	-11.492477869	-14.788092356	-14.7927937915	7.89876416504	7.88471025111	0.000628570569967	0.000376079208565	0.00170519323601	0.00010649855377	9.0318595497e-05	0.000137429098456	0.000146551912786	0	0	0.000797869738079
