X	Y	theta	abscissa	curvature	width_L	width_R	elevation	banking	slope	upsilon	torsion
50.1022992194759311246344	-0.94712259907915208323459	-0.0344491404627701100493731	50.0103430271434135079289	-0.000369357133618390177411117	8.28200054920893435905782	6.49092745265653903175007	0.523265987156067091667921	-0.00546419412542908412844245	0.0102396380459857418154801	-8.1246510628905323680906e-06	-0.000101133061683035167062014
55.1002139636185290783033	-1.12371846076980363982045	-0.0361357795445111790177961	55.0113773022390972755602	-0.00030456846184748296180872	8.42796620232990001397866	6.3564646001197386837589	0.574339330827829619430247	-0.00602507316614126712389643	0.0102185394904801222365487	3.54048172033677563649346e-06	-0.000117471794191691185317225
60.0978520061466667812056	-1.30798396496553492873716	-0.0375283344923560344130742	60.0124115776886952744462	-0.000251969886338689562626375	8.57570852518196247160631	6.22871687535107199096274	0.625462705778719540994359	-0.00668396018907957412125143	0.0102512284531492640221595	1.30632411022505217967687e-05	-0.000144154039166809487320861
65.0952507608586472542811	-1.49863185976540025379222	-0.0387060810541616368007922	65.0134458532452157442094	-0.000218951532130861453977894	8.72270334525174817486004	6.11079094191747618225463	0.676965981586941767389476	-0.00748839630288123791340693	0.0103215873365658256793909	1.8423677341403661347893e-05	-0.000184424048006584962323268
70.0924340565127437230331	-1.69484743154051775704261	-0.0397755664578227155492307	70.0144801287688522961616	-0.000208941315778282595558638	8.86687525750855165540543	6.00238330801738850794891	0.729132184416026452034032	-0.00851326918279492889096716	0.0104173340775318163525798	2.33269031119576234444262e-05	-0.000238081304678230954146451
75.0894059745048565446268	-1.8963742723437928550112	-0.0408502512261749162192359	75.0155144041987682612671	-0.00022121322636989648540394	9.00683471206787089613499	5.90794778449324731184333	0.782087770841567775370606	-0.00981302904717906189502319	0.0105754409116024569031955	4.39118339647898584606096e-05	-0.000297269138386318208799874
80.0861489133613986268756	-2.10349963777469239900597	-0.0420314238048727709107233	80.0165486794862772512715	-0.000251626248516428484454377	9.14195439345918892115606	5.84970632539615742473416	0.835945787172324594749284	-0.0114219170524375076419821	0.010936830228085820879147	0.0001057310116497814215554	-0.00034298723089175748310678
85.0826253198208775074818	-2.31695564951096155681398	-0.0433939973782331220308883	85.0175829545429451172822	-0.000293849726031414186250973	9.27226881475544040256409	5.89099637141481036195501	0.891663885835529357315465	-0.0132716498984033204333599	0.0117306482270516237997882	0.000218552049786905884607574	-0.000347851328921277951067292
90.0787820779243446622786	-2.53776379003897289976521	-0.0449778018448270811013856	90.0186172292056738797328	-0.00034015690072195301071542	9.39827168840896653989603	6.07170711298847987080762	0.952869938606117239388027	-0.0149981802212234213711461	0.0131183774910724089413083	0.000345411012925313926080761	-0.000293071084114789189804112
95.0745570308627208078178	-2.76704449977827948714548	-0.0467820504162969191819244	95.0196515032783395326987	-0.000381712932898545015316522	9.52066329565496261011504	6.16824950358074453049539	1.01966738455070649038703	-0.016587999713891680986233	0.01508508254786226562838	0.000452342612336804038037502	-0.000180322995414118196792416
100.069887827385997525198	-3.00580352438914433221839	-0.0487616954642450112222818	100.02068577702314655653	-0.000412026877292452620420854	9.64007881860543136554043	7.71294866386246447120811	1.09369663082893064931511	-0.017881139325892164704257	0.0170887701119531061622059	0.00036199590148483935239318	-6.67264973520923827679865e-05
105.064721977325191915043	-3.25473451070749542068938	-0.0508357905520070152416423	105.021720048782398748699	-0.000417981047541301890552862	9.75684706825647474204288	12.479132942995235566741	1.20524884178840907544839	-0.0158145993702269588299103	0.0173095209274172941171788	-0.000259650996845977178727888	-0.000139311372310108776487181
110.059026101017408905136	-3.51408177476169214514812	-0.0529292723725392419420466	110.02275432357333784239	-0.000419412426263769970349177	9.87083121132346441584104	12.3594797954300865683308	1.27829473680223659748378	-0.0181952556903331071069818	0.0161544205090975653837937	-0.000187342185299549070709099	-0.00035402871360217175785573
115.05277607852553956036	-3.78388883093145844682681	-0.0550221085736649767605755	115.023788598013197770342	-0.000417572939075627107621824	9.9816689990831104495328	12.1138073610706396010528	1.35420481585770424715065	-0.0207412828706887951424331	0.0157687291613078130192438	4.94992140733900451649366e-05	-0.000490937445486926962376351
120.045952464167115181226	-4.06411090781856465525834	-0.0570982259499659625112677	120.024822872436203624602	-0.000412622462842947312390562	10.0888612542665878635262	11.8073008023234056196316	1.43311377181007038039695	-0.0234697542247826775041464	0.0165413923053592745726625	0.000277753684973954667603024	-0.000513691862684408973895034
125.038540650849000712697	-4.35462477174502016197266	-0.0591422420451448369038694	125.025857146939074482361	-0.000404744672607192611506893	10.1917927547019768752534	11.6306676493393670313026	1.51937758793975308257984	-0.0259778481830196007751344	0.0182510189523992540083785	0.000425990577050323762989259	-0.000447850893195052550833229
130.030531050411269688993	-4.65523636722693101575032	-0.0611419016501773687766175	130.026891421435294660114	-0.000394846060931258757177587	10.2898375976594849134926	11.428884002207526648931	1.61707500885616939356737	-0.027886745061901814513039	0.0204441402463894639218722	0.000472467206416022581644265	-0.000341482444490283333030783
135.021918880269794271953	-4.96569326125152343820446	-0.0630843446938911256438587	135.027925695972527364574	-0.000381897039437179941327727	10.3824227277317060469386	11.2471510865147514834916	1.72580104215354213081923	-0.0292802217360154208580791	0.0227439987658852350860261	0.000469423790358294444526738	-0.000233935907289975735922488
140.012705071214298868654	-5.28567715655006331587629	-0.0649582426987606320611945	140.028959970579194305174	-0.00036745096941426572643985	10.4689893548968484537909	11.0735094240453566527549	1.84546015734455082224486	-0.0302273543576043121627883	0.0249963823955750598371228	0.000453625770586394208572223	-0.000140195291971124437468976
145.002894964395181887085	-5.6148304491042626551689	-0.0667586901606621041516121	145.02999424524136884429	-0.000352548713472007927641899	10.5489507168147316207296	10.9100140960567113523894	1.9759665387806111258584	-0.030773306150744056397528	0.0271705208473586382056375	0.000437812290528486673484021	-6.14298878875444500117717e-05
149.992496753397460906854	-5.95278250545009157690401	-0.0684850033976504846133793	150.031028519931027176426	-0.000337819902621872372207312	10.6216699118995681061506	10.7550984064567050069172	2.11706884153901109257845	-0.030961037056557113439359	0.0292710627780490215132936	0.000423546297603279598559256	4.46234783946904283477401e-06
154.981520369501339473572	-6.29916592559029986375663	-0.0701388577187382206146182	155.032062794631400493017	-0.000323582522853910984489412	10.6864585265715046347168	10.6082829724377738500607	2.26850773265077743090501	-0.0308436289572094242406042	0.0312988621436665753750006	0.000407853852820092498913246	5.93093947454471155829314e-05
159.969976789155850838142	-6.65362485908556866576191	-0.0717229911039287820750943	160.03309706933217171354	-0.000309944246925969132174655	10.7425958241011194616021	10.468812880492732730886	2.43000738941781557755917	-0.0304848319484863801431818	0.0332410399653995242141846	0.000388293580250821028596736	0.000105215472466955764735234
164.957877665754324425507	-7.01581798881206530893451	-0.073240339462904036071933	165.034131344027741761238	-0.0002968782401452197761485	10.7893254094583390667594	10.335395571839256945168	2.60090992022340605771547	-0.029911770799634605777495	0.0350882433810452004641078	0.000368769067614053102071442	0.000144168643501828882668575
169.945235203226530984466	-7.38541805477229740262146	-0.0746934965251323801371797	170.035165618715325308585	-0.000284275190116438174724178	10.8258519097510532702699	10.2065505809426380068317	2.78075189508957087980434	-0.029156373019487424880225	0.0368413953196303142756385	0.000349519718999300268470753	0.000177403874505189260244592
174.932062201764750852817	-7.7621092690931359214801	-0.0760843952906972986749423	175.036199893393956017462	-0.000271980738600848188143283	10.8513580811347551957624	10.0812331836507969029526	2.96921201884046936925188	-0.0282549024300685937272082	0.0384946324420859797843519	0.000327613610206421669232557	0.000206165610974006483554349
179.918372219564162151073	-8.14558356720736753686651	-0.0774141505887669945096263	180.037234168064145478638	-0.00025982274719865786636111	10.8650379438473496662709	9.95884876754290360167943	3.1656879215105990788004	-0.0272121422555356012873418	0.0400393751744620718380219	0.000304910136533044072871396	0.000231011388599266115915012
184.904179804223332439506	-8.53553637128276498913237	-0.0786830112336820569618467	185.038268442726746343396	-0.000247626804075806998973325	10.8661271003752766262096	9.8390374267962581456004	3.36959370409182934480441	-0.0260466146335333395556155	0.0414785304284570471855531	0.000284153859566678239877147	0.000251653451539897660225314
189.889500758738620334043	-8.93166230879319300584029	-0.0798903888013861723793596	190.039302717383236540627	-0.000235233359406442137052792	10.853918698408218546092	9.72081445851471492858309	3.58037208112684446348339	-0.0247966688819918693043043	0.0428252524873022968887604	0.000266708204740797553012471	0.000268897792144952426859894
194.87435241029334065388	-9.33365123625697457043771	-0.0810349398271163617879509	195.040336992035037155802	-0.000222500174709545266507615	10.8277855154272071303012	9.60383398599484472413224	3.79755391220746885139192	-0.0234799261514714169285512	0.0440885451976676945307076	0.000249558555734488035117435	0.000284394855119681432518985
199.858753865944919425601	-9.74118468917981061849787	-0.0821146509524954687497811	200.041371266683569274392	-0.000209301253176483582994077	10.7872212283220196837874	9.4894425644494972971188	4.02083266315053755590725	-0.0220812895891666291503519	0.0452468662845420116491724	0.000223510804176732779660272	0.000297350753798961825718344
204.842726246607639950525	-10.1539327831448282779547	-0.0831269422588342549174101	205.04240554133019713845	-0.000195536367381578778112949	10.7318816733648390027156	9.37806880223486061254334	4.24977074863840620366773	-0.0206033922650345445448661	0.0462355899487801313973989	0.000180539817279050981545935	0.000303561221493521484100786
209.82629288100829967334	-10.5715517094791753294203	-0.0840687943500713769084953	210.043439815976199724901	-0.000181130095663717990799035	10.6616022093220870203822	9.2677669224105372336453	4.48319786550488696974526	-0.0191189267767117691831924	0.0469821703292173237231921	0.000125521412092224161427892	0.000299861837826960052517944
214.809479451769192337451	-10.9936818392341084660302	-0.0849368627592668595793768	215.044474090622514950155	-0.000166028032392529688527141	10.5764001857534388761906	9.15516880120889098293446	4.71957214081534370819782	-0.0176786851346084281089155	0.0474541435317774665247903	6.96304521826004952853029e-05	0.000287253099059456772860349
219.792314093927814155904	-11.4199463601326698380944	-0.0857275797207946721467664	220.045508365270023887206	-0.00015019481250855135816627	10.4764706171638852794104	9.03742638103447504249743	4.95751180936172985980193	-0.0163233508238195268447157	0.0476620277382728205206597	1.88974180977695527358824e-05	0.000269934246407382231330851
224.774827446954560628001	-11.8499503755408071015154	-0.0864372342232374996084943	225.046542639919266548532	-0.000133616514970151105965238	10.3621773469641613729664	8.91433419430709150788061	5.19583770859127636043695	-0.0150595044739308438208614	0.0476308151312919217379438	-2.69135028542252746446267e-05	0.000253235376735457754903552
229.75705266479369015542	-12.2832803664908052354576	-0.087062025179412777520227	230.04757691456538282182	-0.000116185429886756183570119	10.2340601309372232208261	8.78643948429722243531614	5.43346055953777895553003	-0.0138646973951806577740609	0.0473785854710754919527638	-7.03348236907286826751634e-05	0.00024117954206960624569285
234.739025450123278915271	-12.7195032261529057393545	-0.0875979866052323252745282	235.048611189196350323982	-9.80186685703456875469464e-05	10.0928842829573106598673	8.65180451640239311927871	5.66933007039624392575661	-0.0127052325872653078947527	0.0469121146161341068259176	-0.000113362560914698901060049	0.000235462031036458562536021
239.720785049769403940445	-13.1581542393804582502526	-0.0880336841259869162801266	240.049645463837180159317	-7.6038004258015536528624e-05	9.93952154736848392246884	8.50595306671096551554001	5.90240625032001720029484	-0.0115518370826570033332859	0.0462338388362645083540237	-0.000155770737268197509602097	0.000235936945259742237180484
244.702377491745124871159	-13.5986997406920337994052	-0.0883581250843197552047315	245.050679738514276095884	-5.36047759815178696536468e-05	9.7747822117466185432022	8.34425900064203851513867	6.13155736152371488856261	-0.0103717048132165572810193	0.045356373589352169672928	-0.000193706400196012130726295	0.000241835290860910773506551
249.683850919705264459481	-14.0405890990569517384756	-0.0885746405107672579726241	250.051714013200211184085	-3.29457205903015910354072e-05	9.59948504342406216949257	8.16506982048406015906039	6.35584933018019082595629	-0.00914594573809482912218893	0.0443081637216274776269742	-0.000224629515679290590228837	0.00025232925814145615740075
254.665250425286188828977	-14.4833110795403108284063	-0.0886947025702129465685175	255.05274828788040508698	-1.50806908443707790546621e-05	9.41463179320493814827842	7.96830900654416751649478	6.57455945524740492658111	-0.00785818691290973876661941	0.0431265157372466498286734	-0.000247508169821438340617997	0.000267026536741042251534711
259.646615473052577272028	-14.926420630477773343614	-0.0887326615102748544883227	260.053782562551873525081	-1.43903022947537577380528e-07	9.22155179978886607727873	7.7497484613529072916549	6.78706966105729581073547	-0.00648614866133573764878095	0.0418552092404686978954764	-0.00026078692993816428129239	0.000285193611196380770230613
264.627979351669750940346	-15.3695433257821303385526	-0.0887020094428830063737479	265.054816837217515512748	1.23394034464514854764145e-05	9.02192521364676025541485	7.50653841277134059595255	6.99296932571219720387035	-0.00500818248662141668470227	0.0405399723615869900239517	-0.000265258119545579748154579	0.000304812914552156182228931
269.60937004354235568826	-15.8123644800320235503932	-0.0886129273636735020902577	270.055851111882077475457	2.32140108232740346213673e-05	8.81767587561105692373076	7.25005385079205222353949	7.19228419233575966273975	-0.00343385377618097209148629	0.0392068825461201544979595	-0.000268008148992637102153019	0.000323273341242443325912331
274.59081197827254072763	-16.2546087848774050144129	-0.0884708829599067103632848	275.056885386549879513041	3.35175223196287219327646e-05	8.61082970845028761175399	7.00800745412102621401118	7.38499323652466088674373	-0.00177167053192292208753378	0.0378517913269589695302031	-0.000274054895405275453570959	0.000338044236446356815336406
279.57232824909817736625	-16.6960149251730456398946	-0.0882759675899811996346855	280.057919661225241725333	4.43646387670587418502847e-05	8.40339586609454691767951	6.81061958596591576764467	7.57077294944453171865462	-4.07498064587057362258629e-05	0.0364592653389260099028313	-0.000282901305696636794304727	0.000346629554500739261134468
284.553942988991764195816	-17.1363083116096888147695	-0.0880227990303813351280482	285.058953935911461030628	5.68294873123237952801563e-05	8.19730965722583704291537	6.67327825772607408083559	7.74931698731904106125512	0.00168663045663513307820258	0.0350081806977921641821361	-0.000297316815099364140963234	0.000347750780644230487754359
289.535683622017984362174	-17.5751748813584889319372	-0.0877010664964775338292569	290.05998821061126591303	7.18005172131032484879321e-05	7.99438919553836768727706	6.59503817153797022854178	7.92065722599590404939818	0.00341509897002231907134351	0.0334462513332133767884891	-0.000326980228931773267853772	0.000338560581274322089546935
294.517582689040239074529	-18.0122391348566388558083	-0.0872966314876714166715033	295.061022485326418518525	8.9921332330066550673521e-05	7.79623148261874465703158	6.57478499551001061007582	8.08396546571577090389837	0.00508453884432461325482144	0.0317104332969113528184479	-0.000366496015700922396583078	0.000313042940843732812351841
299.499679076279733180854	-18.4470481455418315874795	-0.0867927786927099320646306	300.062056760057487281301	0.000111581749166176971417401	7.60406438059924738581685	6.61592277453252552987806	8.23803380526649853266008	0.00659800075505739824777152	0.0297890491179192140602794	-0.000400704713539877456669747	0.000267045598109608216079447
304.482018586112076263817	-18.8790620587079978065503	-0.0861716038987458687881116	305.06309103480140265674	0.000136860074144228043751051	7.41856861758294616748799	6.71300040361438554725737	8.38200725591823214699616	0.00781218811952770660067547	0.0277355988604955604193147	-0.000418705847031743583382124	0.000203663055251315436300352
309.464653752488118243491	-19.3076521007892090153746	-0.0854156211840929047163229	310.06412530955174133851	0.000165509443665993609450318	7.23997154508449813903326	6.84978816926654587859957	8.51552337983550344802097	0.00866870656505962060289772	0.0256427193012680985917395	-0.00041577780673472582986458	0.000132595153269906044449927
314.447642880685179989086	-19.7321064002381554303156	-0.0845092225242967259868365	315.065159584299237849336	0.000197001598901581546170389	7.06826416651490596620988	7.01034687473443973715348	8.6385781973831239355377	0.00919503461849170700137535	0.0236209766783743516094241	-0.000389519643468870969005985	6.46025285408046855313569e-05
319.431048451760830175772	-20.1516422708493330162582	-0.0834397623097061780228501	320.066193859059978876758	0.000230645998960531887610886	6.90345139190060130829352	7.18428117410706601475567	8.75180657759755753488662	0.00937768232640561437418736	0.0217774154623841843803067	-0.000343790596846123102086484	1.15705029263829421509128e-05
324.414935114956335837633	-20.5654228072408500338497	-0.0821982834350711982773774	325.067228133813330259727	0.000266198567378101195405465	6.74576289170184129062591	7.36391542990601966067743	8.85628756033477770870377	0.00931719376408028134017858	0.0201846642968920922389664	-0.000288532665618899443211315	-1.56994275852720191195659e-05
329.39936717944823385551	-20.9725795764470106519184	-0.0807832550469133325865556	330.068262408282521391811	0.00029982841747015938349552	6.59573092378707137584115	7.53403049283449277595537	8.95332576572538485493169	0.00919678793912147123090772	0.0188486648320909805365275	-0.000240490933456025037656678	-1.73491566380315243326923e-05
334.384402183290831089835	-21.3722853239455368168365	-0.0792131044420519014881421	335.069296682623416927527	0.000328089589998795800023651	6.45409089090173804237338	7.67533369281468846878624	9.04455357854232744330147	0.00915183562333004088640287	0.0176746585055946626996448	-0.000223204586006400861140225	-8.65370576663996790567346e-06
339.370084271861912839086	-21.7638359926027931123826	-0.0775166607336615354206799	340.070330956951522693998	0.000350252162385814654228799	6.32173317677167023731499	7.77496802981318602121519	9.13067059269065950388722	0.00922865454316967523396009	0.0165009823271603552063969	-0.000239907398016490675148049	-1.31647969730975947840607e-05
344.35644295198608233477	-22.1466730531452853369956	-0.0757221472960726144085797	345.071365231351023794559	0.000367274667328459480507979	6.19973490199926757782123	7.82525960254575192465154	9.21123226628215974187697	0.00931810201712524391326475	0.0152368524498432099389955	-0.000259056960132796802818295	-4.40153324324466397525317e-05
349.343495418449947464978	-22.5203630494066082690097	-0.073850873372715036824232	350.072399505867679181392	0.000380918776568186167544999	6.08924741386495416151092	7.83232526672491946584387	9.28424814125584418889048	0.0090415333903095772283276	0.0140170225879063976848204	-0.000222053323648025070389742	-7.85060744658587012423032e-05
354.331250460462797491346	-22.8845548121688082687797	-0.0719142091608282463255364	355.073433780540483439836	0.000393491811532318386777918	5.99126944165094865724086	7.85385190496041385443959	9.34950620332146264956918	0.00827053712610207117372774	0.0131156547757007250348815	-0.000131714830366585176901761	-6.83087867306008560998321e-05
359.319712805641984232352	-23.2389259417360669601749	-0.0699125539383432803575147	360.07446805531657219035	0.000406900096269426211556541	5.90642648261460934122624	7.88494408699187054878621	9.41396390360614709891252	0.00813352687084913615611637	0.0124966610649967675705785	-0.000109122342894203390797903	-1.42796248595419860062282e-05
364.30888664942847299244	-23.5831340242874567536546	-0.067837900898812766858903	365.075502330203903511574	0.000422741029724866743382677	5.83485422551728749596123	7.89470447856809975917258	9.47593646232144415364473	0.00839171056476186068284751	0.0118790748768769684889923	-0.000130942114497177033126396	3.86748774067910373528068e-05
369.298777967526518750674	-23.916778604852851231044	-0.0656754252929288157014653	370.076536605153251002776	0.000442061150852218786352216	5.77622999504234524437152	7.89001990655719431799753	9.53377041047205686652433	0.00872949884139636970992182	0.011163248566256462473989	-0.000147938904000140497400906	7.27368501614447860630433e-05
374.289395645539968882076	-24.2393747660958567280431	-0.0634066958673141639613036	375.077570880125279018102	0.000465269665048861067770114	5.72989289048374672574937	7.87182021247371910277479	9.58761011278117969425239	0.0091521162804175416882746	0.010395422229990092591323	-0.000151029727756767101357407	9.40914589445858575529266e-05
379.280751253704465852934	-24.5503427165424064071431	-0.0610126695066307150883134	380.078605155079173982813	0.000492197137538715216373286	5.69498517573409301917309	7.84066191734581696692885	9.63758192881487829595244	0.00966925443100953400932251	0.00963506842041068900517331	-0.000144033204154939300069629	0.000109514444824563639876297
384.27285775992368144216	-24.8490114978190845818062	-0.0584763380775847954606839	385.07963942997685080627	0.000522197537204222472957682	5.67056698981731699404918	7.79733713257775917782055	9.68385563727970932745848	0.0102692711980518266295936	0.00891934437628357640326371	-0.000132069494087498276587919	0.000120753703094156111721297
389.265727499437389269588	-25.134634469755994246043	-0.0557847647288237311058445	390.080673704787329825194	0.000554274476447619204172446	5.65568187991108750622971	7.74343675051664970254706	9.72675569024870156908946	0.010913822209989855471779	0.00826020895407368616059074	-0.000120112794768497776858041	0.000127203390656553813001933
394.259369774906247130275	-25.4064131652765112789893	-0.0529303471287071378159617	395.081707979517602780106	0.000587709983711785918444881	5.64939451857779939558668	7.6811176044748776803317	9.76656115393030077598269	0.0115784849288769978864488	0.00765288854554182877698576	-0.000109912600080313172402208	0.000128031544983604463018231
399.253788145836153944401	-25.6635318363258022600348	-0.0499162718263460106205009	400.082742253529659137712	0.000617756907076364011541236	5.65090241704121432064767	7.61267341334748071091099	9.80341503639875533338	0.0122406045813535369060077	0.00709260502547379764054503	-9.98046585423671038994273e-05	0.000122485781266232565678287
404.248975349464672035538	-25.9052506343674906474916	-0.0467700295240692093257096	405.083776527375391651731	0.00064033652571124236377309	5.65968537391051196294711	7.54012518268907871998863	9.83756033891642722721826	0.012848337891388615303323	0.00657915530305715375025688	-8.97673191461947515487618e-05	0.000111312147665130307342546
409.244909710802119207074	-26.1309977350589512923307	-0.0435274524249207109272142	410.084810801437924965285	0.000656191225234509950027528	5.67562778584143146076713	7.46494992050047834197812	9.86927445678092496450518	0.0133873337833715563838233	0.0061098593605719217491945	-8.09172835468548846222722e-05	9.65393140403252437813097e-05
414.241557377292679120728	-26.3403611492203104660348	-0.0402147535233655095687766	415.085845075892166278209	0.000668381247060968915196799	5.69893846390535507850927	7.3880474692550608395436	9.89874503292801044551652	0.0138490147737345293404987	0.00567959339038219632872506	-7.31210554279499835156342e-05	7.98496378523115785206393e-05
419.238876962515575996804	-26.533019039027742280723	-0.036841278983712012762286	420.086879350750962203165	0.000680556497983455382927431	5.72980579654510968623526	7.30986762323659178264279	9.92614818770231721600794	0.0142235213507548377553924	0.00528429443403191125006035	-6.60314675644893284839343e-05	6.27012329797321945430363e-05
424.236823731681511162606	-26.7086528143466601648015	-0.0333993783583949183091377	425.087913625922340088437	0.000695837123970176611893745	5.76809024950941928722159	7.23060374346989664928742	9.95164693322767490712977	0.0145072685126880103478886	0.00492087949478098307665164	-5.95225681812033840948142e-05	4.65972964954096191070657e-05
429.235351981868291204592	-26.8668715677663527685581	-0.0298687045351100355361496	430.088947901255949091137	0.000716159258265966621945231	5.81312526964087084024868	7.1503841668128282904604	9.97542060254598617063948	0.0147170419499684356628988	0.00458561810038161932201461	-5.39042249790077721352533e-05	3.22096096589382854943548e-05
434.234415291658422120236	-27.0071646318562628152904	-0.0262228780395931775071272	435.089982176574778804934	0.000741970311962324245019795	5.86365048086479223599099	7.06942646169935073885426	9.99757254239545112284304	0.014865286772260942818602	0.00427560190306283411515453	-4.84941480812598737712427e-05	1.89884297695736870036694e-05
439.233964961403614779556	-27.1288899207305647109933	-0.0224368776573687402076107	440.091016451743541892938	0.000772360788567171886211116	5.91792594722826770237134	6.98822140364391941602662	10.0182238334658588740922	0.0149445926958998148020852	0.00399017835603201944522089	-4.30743422045066218705953e-05	6.51380982131360648302362e-06
444.23394736587482611867	-27.2312977775019042780968	-0.0184938865162104747186245	445.092050726610011679441	0.000804768847811263877967125	5.97406024138534164080738	6.90766932022291069159792	10.0375222874844514109327	0.0149623939464279594874219	0.00372836287703811079460858	-3.8047316629341184875731e-05	-5.04799571328034228775636e-06
449.234301159633446332009	-27.3135813995976199919369	-0.0143867901817379805623487	450.093085001122915400629	0.000837795730988189044259606	6.03043157084200842632526	6.82895199651410145236241	10.0555666937611700717525	0.0149261897353646158514984	0.00348921543871570432812645	-3.30505766683200196808662e-05	-1.55901178322896661297692e-05
454.234955433328252638603	-27.3749221694079842848168	-0.0101191431264888789809397	455.094119275644288791227	0.000869828541464031496609211	6.0858137175639903659885	6.75331514379262642933099	10.0724699276630911271013	0.0148378565829667304065698	0.00327353048604522205503042	-2.78111349663228114511854e-05	-2.49566432440754153762163e-05
459.23582870539581790581	-27.4145413236359765107863	-0.00570357914074417094579816	460.095153548393852815934	0.000896326382449097913869551	6.13934934848458002676352	6.68188175930167460592202	10.0883575597789700850626	0.0147020039805534751681249	0.00308325899606008918887867	-2.22279603330471225985931e-05	-3.29662921519591282362369e-05
464.236828916633896824351	-27.4318130111523430514353	-0.00119501988328910100506386	465.096187820393822676124	0.000906402690192430605768681	6.19044769890005230905672	6.61549152314334776292526	10.1033671272422598264029	0.0145303377998447346558519	0.00292116353971000981479267	-1.62742785414303250935385e-05	-4.00858840582351462641063e-05
469.237856080286292126402	-27.4264742538789398906829	0.00332615953463449073174152	470.097222093129516906629	0.000901186916669020204873064	6.23884309692554772652784	6.55451687509199309999985	10.1176292666363831784793	0.014326418858472588641062	0.00279142924285983272392198	-9.53889596937002331880715e-06	-4.76807604335786929515041e-05
474.238808646830364068592	-27.3986260290338066170079	0.0077998271616883316226243	475.098256367061253513384	0.000887469500620577324452587	6.28460816907460095848137	6.49893351151913911678548	10.1313148225474769503762	0.0140798337946190666586377	0.00269825164815631511269767	-2.31694011514478221693512e-06	-5.71639603403371817117937e-05
479.239588492893858528987	-27.3485823911262855290261	0.0122017111988151870372032	480.099290642011908403219	0.000872674432387765932131463	6.32800711341826538358646	6.44856082844961875366607	10.1446303348494772933464	0.0137805795607654872625414	0.00264161852609342238940027	4.19738793639641830557265e-06	-6.93884626531232032338459e-05
